ID Major,Major,ID Year,Year,ID University,University,ID Gender,Gender,Completions,Slug University,Slug CIP6
260901,General Physiology,2018,2018,182670,Dartmouth College,1,Men,0,dartmouth-college,general-physiology
260901,General Physiology,2019,2019,182670,Dartmouth College,1,Men,0,dartmouth-college,general-physiology
260901,General Physiology,2020,2020,182670,Dartmouth College,1,Men,0,dartmouth-college,general-physiology
261001,Pharmacology,2013,2013,182670,Dartmouth College,1,Men,0,dartmouth-college,pharmacology
261001,Pharmacology,2014,2014,182670,Dartmouth College,1,Men,0,dartmouth-college,pharmacology
261001,Pharmacology,2015,2015,182670,Dartmouth College,1,Men,0,dartmouth-college,pharmacology
261001,Pharmacology,2016,2016,182670,Dartmouth College,1,Men,0,dartmouth-college,pharmacology
261001,Pharmacology,2017,2017,182670,Dartmouth College,1,Men,0,dartmouth-college,pharmacology
261001,Pharmacology,2018,2018,182670,Dartmouth College,1,Men,0,dartmouth-college,pharmacology
261001,Pharmacology,2019,2019,182670,Dartmouth College,1,Men,0,dartmouth-college,pharmacology
261001,Pharmacology,2020,2020,182670,Dartmouth College,1,Men,0,dartmouth-college,pharmacology
261305,Environmental Biology,2012,2012,182670,Dartmouth College,1,Men,0,dartmouth-college,environmental-biology
261305,Environmental Biology,2013,2013,182670,Dartmouth College,1,Men,0,dartmouth-college,environmental-biology
261305,Environmental Biology,2014,2014,182670,Dartmouth College,1,Men,0,dartmouth-college,environmental-biology
261305,Environmental Biology,2015,2015,182670,Dartmouth College,1,Men,0,dartmouth-college,environmental-biology
261305,Environmental Biology,2016,2016,182670,Dartmouth College,1,Men,0,dartmouth-college,environmental-biology
261305,Environmental Biology,2017,2017,182670,Dartmouth College,1,Men,0,dartmouth-college,environmental-biology
261305,Environmental Biology,2019,2019,182670,Dartmouth College,1,Men,0,dartmouth-college,environmental-biology
270503,Mathematics & Statistics,2017,2017,182670,Dartmouth College,1,Men,0,dartmouth-college,mathematics-statistics
270503,Mathematics & Statistics,2019,2019,182670,Dartmouth College,1,Men,0,dartmouth-college,mathematics-statistics
302201,Ancient Civilization Studies,2012,2012,182670,Dartmouth College,1,Men,0,dartmouth-college,ancient-civilization-studies
302201,Ancient Civilization Studies,2013,2013,182670,Dartmouth College,1,Men,0,dartmouth-college,ancient-civilization-studies
302201,Ancient Civilization Studies,2014,2014,182670,Dartmouth College,1,Men,0,dartmouth-college,ancient-civilization-studies
302201,Ancient Civilization Studies,2015,2015,182670,Dartmouth College,1,Men,0,dartmouth-college,ancient-civilization-studies
302201,Ancient Civilization Studies,2016,2016,182670,Dartmouth College,1,Men,0,dartmouth-college,ancient-civilization-studies
302201,Ancient Civilization Studies,2019,2019,182670,Dartmouth College,1,Men,0,dartmouth-college,ancient-civilization-studies
302201,Ancient Civilization Studies,2020,2020,182670,Dartmouth College,1,Men,0,dartmouth-college,ancient-civilization-studies
380201,Religious Studies,2017,2017,182670,Dartmouth College,1,Men,0,dartmouth-college,religious-studies-380201
400201,Astronomy,2013,2013,182670,Dartmouth College,1,Men,0,dartmouth-college,astronomy
400201,Astronomy,2015,2015,182670,Dartmouth College,1,Men,0,dartmouth-college,astronomy
400201,Astronomy,2018,2018,182670,Dartmouth College,1,Men,0,dartmouth-college,astronomy
400201,Astronomy,2019,2019,182670,Dartmouth College,1,Men,0,dartmouth-college,astronomy
400201,Astronomy,2020,2020,182670,Dartmouth College,1,Men,0,dartmouth-college,astronomy
400599,Other Chemistry,2012,2012,182670,Dartmouth College,1,Men,0,dartmouth-college,other-chemistry
400599,Other Chemistry,2013,2013,182670,Dartmouth College,1,Men,0,dartmouth-college,other-chemistry
400599,Other Chemistry,2014,2014,182670,Dartmouth College,1,Men,0,dartmouth-college,other-chemistry
400599,Other Chemistry,2016,2016,182670,Dartmouth College,1,Men,0,dartmouth-college,other-chemistry
400599,Other Chemistry,2017,2017,182670,Dartmouth College,1,Men,0,dartmouth-college,other-chemistry
400599,Other Chemistry,2018,2018,182670,Dartmouth College,1,Men,0,dartmouth-college,other-chemistry
400599,Other Chemistry,2019,2019,182670,Dartmouth College,1,Men,0,dartmouth-college,other-chemistry
400599,Other Chemistry,2020,2020,182670,Dartmouth College,1,Men,0,dartmouth-college,other-chemistry
400699,Other Geological & Earth Sciences,2016,2016,182670,Dartmouth College,1,Men,0,dartmouth-college,other-geological-earth-sciences
420101,General Psychology,2019,2019,182670,Dartmouth College,1,Men,0,dartmouth-college,general-psychology-420101
420101,General Psychology,2020,2020,182670,Dartmouth College,1,Men,0,dartmouth-college,general-psychology-420101
450601,General Economics,2018,2018,182670,Dartmouth College,1,Men,0,dartmouth-college,general-economics
450601,General Economics,2019,2019,182670,Dartmouth College,1,Men,0,dartmouth-college,general-economics
450601,General Economics,2020,2020,182670,Dartmouth College,1,Men,0,dartmouth-college,general-economics
500601,"Film, Cinema, & Video Studies",2013,2013,182670,Dartmouth College,1,Men,0,dartmouth-college,film-cinema-video-studies
500703,"Art History, Criticism, & Conservation",2017,2017,182670,Dartmouth College,1,Men,0,dartmouth-college,art-history-criticism-conservation
500703,"Art History, Criticism, & Conservation",2018,2018,182670,Dartmouth College,1,Men,0,dartmouth-college,art-history-criticism-conservation
520201,General Business Administration & Management,2018,2018,190415,Cornell University,1,Men,507,cornell-university,general-business-administration-management
520201,General Business Administration & Management,2019,2019,190415,Cornell University,1,Men,507,cornell-university,general-business-administration-management
520201,General Business Administration & Management,2017,2017,190415,Cornell University,1,Men,496,cornell-university,general-business-administration-management
520201,General Business Administration & Management,2020,2020,190415,Cornell University,1,Men,472,cornell-university,general-business-administration-management
520201,General Business Administration & Management,2015,2015,190415,Cornell University,1,Men,467,cornell-university,general-business-administration-management
110701,Computer Science,2018,2018,190415,Cornell University,1,Men,457,cornell-university,computer-science-110701
520201,General Business Administration & Management,2016,2016,190415,Cornell University,1,Men,457,cornell-university,general-business-administration-management
110701,Computer Science,2020,2020,190415,Cornell University,1,Men,454,cornell-university,computer-science-110701
110701,Computer Science,2019,2019,190415,Cornell University,1,Men,426,cornell-university,computer-science-110701
520201,General Business Administration & Management,2014,2014,190415,Cornell University,1,Men,410,cornell-university,general-business-administration-management
520201,General Business Administration & Management,2013,2013,190415,Cornell University,1,Men,403,cornell-university,general-business-administration-management
520201,General Business Administration & Management,2012,2012,190415,Cornell University,1,Men,389,cornell-university,general-business-administration-management
110701,Computer Science,2017,2017,190415,Cornell University,1,Men,379,cornell-university,computer-science-110701
110701,Computer Science,2016,2016,190415,Cornell University,1,Men,359,cornell-university,computer-science-110701
110701,Computer Science,2015,2015,190415,Cornell University,1,Men,282,cornell-university,computer-science-110701
110701,Computer Science,2014,2014,190415,Cornell University,1,Men,222,cornell-university,computer-science-110701
110701,Computer Science,2013,2013,190415,Cornell University,1,Men,203,cornell-university,computer-science-110701
10103,Agricultural Economics,2015,2015,190415,Cornell University,1,Men,195,cornell-university,agricultural-economics
141001,Electrical & Electronics Engineering,2016,2016,190415,Cornell University,1,Men,188,cornell-university,electrical-electronics-engineering
141001,Electrical & Electronics Engineering,2017,2017,190415,Cornell University,1,Men,187,cornell-university,electrical-electronics-engineering
141001,Electrical & Electronics Engineering,2020,2020,190415,Cornell University,1,Men,185,cornell-university,electrical-electronics-engineering
141901,Mechanical Engineering,2015,2015,190415,Cornell University,1,Men,184,cornell-university,mechanical-engineering-141901
521002,Labor & Industrial Relations,2016,2016,190415,Cornell University,1,Men,184,cornell-university,labor-industrial-relations
450601,General Economics,2012,2012,190415,Cornell University,1,Men,183,cornell-university,general-economics
141901,Mechanical Engineering,2014,2014,190415,Cornell University,1,Men,181,cornell-university,mechanical-engineering-141901
110701,Computer Science,2012,2012,190415,Cornell University,1,Men,180,cornell-university,computer-science-110701
141001,Electrical & Electronics Engineering,2015,2015,190415,Cornell University,1,Men,177,cornell-university,electrical-electronics-engineering
141901,Mechanical Engineering,2020,2020,190415,Cornell University,1,Men,176,cornell-university,mechanical-engineering-141901
521002,Labor & Industrial Relations,2018,2018,190415,Cornell University,1,Men,175,cornell-university,labor-industrial-relations
